carat,cut,color,clarity,depth,table,price,x,y,z,volume,dimension_ratio,carat_category,Cluster,price_usd,Segment
0.7,Ideal,E,VS2,62.1,55.0,7.9294865233142895,5.7,5.67,3.53,114.08607,1.6104815864022666,Medium,1,2777.0000000000014,Mid-Range Segment
0.7,Premium,E,VS2,61.1,60.0,7.9294865233142895,5.71,5.64,3.47,111.749268,1.6354466858789625,Medium,2,2777.0000000000014,Luxury Segment
0.7,Premium,E,SI1,60.0,59.0,7.9294865233142895,5.79,5.75,3.46,115.19205,1.6676300578034682,Medium,2,2777.0000000000014,Luxury Segment
0.7,Premium,E,SI1,61.2,57.0,7.9294865233142895,5.73,5.68,3.49,113.586936,1.6346704871060171,Medium,3,2777.0000000000014,Budget Segment
0.7,Premium,E,SI1,62.7,59.0,7.9294865233142895,5.67,5.63,3.54,113.004234,1.596045197740113,Medium,0,2777.0000000000014,Premium Segment
0.7,Premium,E,SI1,61.0,57.0,7.9294865233142895,5.73,5.68,3.48,113.261472,1.639367816091954,Medium,3,2777.0000000000014,Budget Segment
0.7,Premium,E,SI1,61.0,58.0,7.9294865233142895,5.78,5.72,3.51,116.046216,1.6381766381766385,Medium,3,2777.0000000000014,Budget Segment
0.7,Ideal,E,SI1,61.4,57.0,7.9294865233142895,5.76,5.7,3.52,115.56864,1.6278409090909092,Medium,0,2777.0000000000014,Premium Segment
0.72,Premium,F,SI1,61.8,61.0,7.9294865233142895,5.82,5.71,3.56,118.306632,1.6193820224719102,Medium,3,2777.0000000000014,Budget Segment
0.7,Very Good,E,SI1,59.9,63.0,7.9294865233142895,5.76,5.7,3.43,112.61376,1.6705539358600583,Medium,2,2777.0000000000014,Luxury Segment
0.7,Premium,E,SI1,61.3,58.0,7.9294865233142895,5.71,5.68,3.49,113.190472,1.6318051575931232,Medium,3,2777.0000000000014,Budget Segment
0.7,Premium,E,SI1,60.5,58.0,7.9294865233142895,5.77,5.74,3.48,115.256904,1.653735632183908,Medium,2,2777.0000000000014,Luxury Segment
0.7,Good,E,VS2,64.1,59.0,7.9294865233142895,5.64,5.59,3.6,113.49935999999998,1.5597222222222222,Medium,0,2777.0000000000014,Premium Segment
0.78,Premium,F,SI1,62.4,58.0,7.9294865233142895,5.83,5.8,3.63,122.74482,1.6019283746556472,Medium,0,2777.0000000000014,Premium Segment
0.7,Very Good,E,SI1,63.2,60.0,7.9294865233142895,5.6,5.51,3.51,108.30455999999998,1.5826210826210827,Medium,0,2777.0000000000014,Premium Segment
0.52,Ideal,F,VVS1,61.3,55.0,7.929846429742503,5.19,5.22,3.19,86.422842,1.6316614420062696,Medium,1,2777.999999999999,Mid-Range Segment
0.73,Very Good,H,VS2,60.8,56.0,7.930206206684683,5.82,5.84,3.55,120.66024,1.6422535211267606,Medium,1,2779.0,Mid-Range Segment
0.74,Ideal,E,SI1,61.7,56.0,7.930206206684683,5.84,5.8,3.59,121.60048,1.6211699164345406,Medium,0,2779.0,Premium Segment
0.7,Very Good,F,VS2,63.6,57.0,7.930565854233965,5.61,5.65,3.58,113.47347000000002,1.5726256983240223,Medium,0,2780.0000000000005,Premium Segment
0.77,Premium,G,VS2,61.2,58.0,7.930565854233965,5.9,5.93,3.62,126.65294000000002,1.6339779005524862,Medium,2,2780.0000000000005,Luxury Segment
0.71,Ideal,F,VS2,62.1,54.0,7.930565854233965,5.68,5.72,3.54,115.01318399999998,1.6101694915254234,Medium,1,2780.0000000000005,Mid-Range Segment
0.74,Ideal,G,VS1,61.5,55.0,7.930565854233965,5.81,5.86,3.59,122.227294,1.625348189415042,Medium,1,2780.0000000000005,Mid-Range Segment
0.7,Ideal,G,VS1,61.4,59.0,7.930565854233965,5.64,5.73,3.49,112.787028,1.6289398280802292,Medium,3,2780.0000000000005,Budget Segment
1.01,Premium,F,I1,61.8,60.0,7.930925372483388,6.39,6.36,3.94,160.123176,1.618020304568528,Medium,2,2781.0000000000005,Luxury Segment
0.77,Ideal,H,SI1,62.2,56.0,7.930925372483388,5.83,5.88,3.64,124.780656,1.6085164835164836,Medium,0,2781.0000000000005,Premium Segment
0.78,Ideal,H,SI1,61.2,56.0,7.930925372483388,5.92,5.99,3.64,129.077312,1.635989010989011,Medium,0,2781.0000000000005,Premium Segment
0.72,Very Good,H,VS1,60.6,63.0,7.931284761525891,5.83,5.76,3.51,117.86860799999998,1.650997150997151,Medium,2,2782.0000000000005,Luxury Segment
0.76,Ideal,G,VS2,61.3,56.0,7.931284761525891,5.9,5.94,3.63,127.21698000000002,1.6308539944903582,Medium,0,2782.0000000000005,Premium Segment
0.7,Premium,E,VS1,62.9,60.0,7.931284761525891,5.62,5.54,3.51,109.283148,1.58974358974359,Medium,0,2782.0000000000005,Premium Segment
0.75,Very Good,D,SI2,63.1,58.0,7.931284761525891,5.78,5.73,3.63,120.223422,1.585399449035813,Medium,0,2782.0000000000005,Premium Segment
0.72,Ideal,D,SI1,60.8,57.0,7.931284761525891,5.76,5.75,3.5,115.92,1.6442857142857144,Medium,2,2782.0000000000005,Luxury Segment
0.72,Premium,D,SI1,62.7,59.0,7.931284761525891,5.73,5.69,3.58,116.721246,1.5949720670391063,Medium,0,2782.0000000000005,Premium Segment
0.7,Premium,D,SI1,62.8,60.0,7.931284761525891,5.68,5.66,3.56,114.449728,1.5926966292134832,Medium,0,2782.0000000000005,Premium Segment
0.75,Premium,F,SI1,61.4,59.0,7.931284761525891,5.88,5.85,3.6,123.8328,1.6291666666666669,Medium,2,2782.0000000000005,Luxury Segment
0.52,Ideal,F,IF,62.2,55.0,7.931644021454311,5.14,5.18,3.21,85.46689199999999,1.6074766355140186,Medium,1,2783.0000000000014,Mid-Range Segment
0.72,Very Good,F,VS2,63.0,54.0,7.932003152361385,5.69,5.73,3.6,117.37332000000002,1.5861111111111112,Medium,1,2784.000000000001,Mid-Range Segment
0.79,Very Good,H,VS1,63.7,56.0,7.932003152361385,5.85,5.92,3.75,129.87,1.5693333333333332,Medium,0,2784.000000000001,Premium Segment
0.72,Very Good,F,VS2,63.6,58.0,7.933079771880415,5.66,5.69,3.61,116.261494,1.57202216066482,Medium,0,2787.000000000001,Premium Segment
0.51,Ideal,F,VVS1,62.0,57.0,7.933079771880415,5.11,5.15,3.18,83.68647000000001,1.6132075471698115,Medium,1,2787.000000000001,Mid-Range Segment
0.64,Ideal,D,VS1,61.5,56.0,7.933079771880415,5.54,5.55,3.41,104.84727,1.626099706744868,Medium,1,2787.000000000001,Mid-Range Segment
0.7,Very Good,H,VVS1,60.5,60.0,7.933438387627489,5.74,5.77,3.48,115.256904,1.653735632183908,Medium,2,2788.0,Luxury Segment
0.83,Very Good,I,VS1,61.1,60.0,7.933438387627489,6.07,6.1,3.72,137.74044,1.635752688172043,Medium,2,2788.0,Luxury Segment
0.76,Ideal,I,VVS2,61.8,56.0,7.933438387627489,5.85,5.87,3.62,124.30899,1.61878453038674,Medium,0,2788.0,Premium Segment
0.71,Good,D,VS2,63.3,56.0,7.933438387627489,5.64,5.68,3.58,114.686016,1.5810055865921788,Medium,0,2788.0,Premium Segment
0.71,Ideal,F,SI1,62.5,55.0,7.933438387627489,5.71,5.65,3.55,114.528325,1.6,Medium,1,2788.0,Mid-Range Segment
1.01,Fair,E,I1,64.5,58.0,7.933438387627489,6.29,6.21,4.03,157.415427,1.5508684863523572,Medium,0,2788.0,Premium Segment
1.01,Premium,H,SI2,62.7,59.0,7.933438387627489,6.31,6.22,3.93,154.245426,1.594147582697201,Medium,0,2788.0,Premium Segment
0.77,Good,F,SI1,64.2,52.0,7.933796874815411,5.81,5.77,3.72,124.708164,1.5564516129032255,Medium,1,2789.0,Mid-Range Segment
0.76,Good,E,SI1,63.7,54.0,7.933796874815411,5.76,5.85,3.7,124.6752,1.5689189189189188,Medium,0,2789.0,Premium Segment
0.76,Premium,E,SI1,60.4,58.0,7.933796874815411,5.92,5.94,3.58,125.889984,1.6564245810055864,Medium,2,2789.0,Luxury Segment
0.76,Premium,E,SI1,61.8,58.0,7.933796874815411,5.82,5.86,3.61,123.119772,1.6177285318559558,Medium,0,2789.0,Premium Segment
1.05,Very Good,J,SI2,63.2,56.0,7.933796874815411,6.49,6.45,4.09,171.209445,1.5819070904645478,Medium,0,2789.0,Premium Segment
0.81,Ideal,G,SI2,61.6,56.0,7.933796874815411,5.97,6.01,3.69,132.396093,1.623306233062331,Medium,0,2789.0,Premium Segment
0.7,Ideal,E,SI1,61.6,56.0,7.933796874815411,5.72,5.75,3.53,116.1017,1.6246458923512748,Medium,1,2789.0,Mid-Range Segment
0.55,Ideal,G,IF,60.9,57.0,7.933796874815411,5.28,5.3,3.22,90.10848,1.6428571428571428,Medium,3,2789.0,Budget Segment
0.81,Good,G,SI2,61.0,61.0,7.933796874815411,5.94,5.99,3.64,129.51338400000003,1.6387362637362637,Medium,2,2789.0,Luxury Segment
0.63,Premium,E,VVS2,62.1,57.0,7.933796874815411,5.48,5.41,3.38,100.206184,1.6109467455621302,Medium,1,2789.0,Mid-Range Segment
0.63,Premium,E,VVS1,60.9,60.0,7.933796874815411,5.55,5.52,3.37,103.24331999999998,1.642433234421365,Medium,3,2789.0,Budget Segment
0.77,Premium,H,VS1,61.3,60.0,7.933796874815411,5.9,5.88,3.61,125.23812,1.6315789473684212,Medium,2,2789.0,Luxury Segment
0.64,Ideal,G,IF,61.3,56.0,7.934155233536322,5.54,5.58,3.41,105.414012,1.6304985337243405,Medium,1,2790.0000000000005,Mid-Range Segment
0.76,Premium,I,VVS1,58.8,59.0,7.934155233536322,6.0,5.94,3.51,125.0964,1.700854700854701,Medium,2,2790.0000000000005,Luxury Segment
0.83,Ideal,F,SI2,62.3,55.0,7.934155233536322,6.02,6.05,3.76,136.94296,1.6050531914893618,Medium,0,2790.0000000000005,Premium Segment
0.71,Premium,F,VS1,60.1,62.0,7.934155233536322,5.77,5.74,3.46,114.594508,1.6632947976878611,Medium,2,2790.0000000000005,Luxury Segment
0.71,Premium,F,VS1,61.8,59.0,7.934155233536322,5.73,5.69,3.53,115.091061,1.6175637393767708,Medium,3,2790.0000000000005,Budget Segment
0.87,Very Good,I,SI1,63.6,55.8,7.934513463882263,6.07,6.1,3.87,143.29449,1.5723514211886305,Medium,0,2791.0000000000005,Premium Segment
0.73,Ideal,E,SI1,62.2,56.0,7.934513463882263,5.74,5.78,3.58,118.774376,1.6089385474860334,Medium,0,2791.0000000000005,Premium Segment
0.71,Premium,E,SI1,59.2,59.0,7.934871565945177,5.83,5.86,3.46,118.206748,1.6893063583815031,Medium,2,2792.0000000000014,Luxury Segment
0.71,Premium,E,SI1,61.8,59.0,7.934871565945177,5.7,5.75,3.54,116.0235,1.617231638418079,Medium,3,2792.0000000000014,Budget Segment
0.71,Ideal,E,SI1,61.3,55.0,7.934871565945177,5.72,5.77,3.52,116.175488,1.6321022727272725,Medium,1,2792.0000000000014,Mid-Range Segment
0.7,Premium,F,VS1,62.1,60.0,7.934871565945177,5.71,5.65,3.53,113.883095,1.6090651558073654,Medium,3,2792.0000000000014,Budget Segment
0.7,Premium,F,VS1,60.7,60.0,7.934871565945177,5.78,5.75,3.5,116.3225,1.6471428571428572,Medium,2,2792.0000000000014,Luxury Segment
0.76,Premium,H,VVS2,59.6,57.0,7.934871565945177,5.91,5.86,3.51,121.560426,1.6766381766381766,Medium,2,2792.0000000000014,Luxury Segment
0.7,Ideal,F,VS1,62.2,56.0,7.934871565945177,5.73,5.68,3.55,115.53972,1.6070422535211268,Medium,1,2792.0000000000014,Mid-Range Segment
0.79,Very Good,G,SI1,60.6,57.0,7.935229539816907,5.98,6.06,3.65,132.27161999999998,1.6493150684931506,Medium,2,2793.0000000000005,Luxury Segment
0.7,Very Good,E,VS2,62.9,57.0,7.935229539816907,5.66,5.69,3.57,114.973278,1.589635854341737,Medium,0,2793.0000000000005,Premium Segment
0.7,Good,E,VS2,64.1,55.0,7.935229539816907,5.6,5.66,3.61,114.42256,1.559556786703601,Medium,0,2793.0000000000005,Premium Segment
0.76,Ideal,I,VS2,61.3,56.0,7.935229539816907,5.87,5.91,3.61,125.23703700000002,1.6315789473684212,Medium,0,2793.0000000000005,Premium Segment
0.73,Ideal,H,VS2,62.7,55.0,7.935229539816907,5.72,5.76,3.6,118.60992,1.5944444444444446,Medium,1,2793.0000000000005,Mid-Range Segment
0.79,Very Good,E,SI1,63.2,56.0,7.9355873855892,5.91,5.86,3.72,128.83327200000002,1.5819892473118278,Medium,0,2794.0000000000005,Premium Segment
0.71,Very Good,E,VS2,60.7,56.0,7.935945103353701,5.81,5.82,3.53,119.364126,1.6473087818696883,Medium,1,2795.0,Mid-Range Segment
0.81,Premium,I,VVS2,61.9,60.0,7.935945103353701,5.91,5.86,3.64,126.062664,1.6167582417582416,Medium,2,2795.0,Luxury Segment
0.81,Ideal,F,SI2,62.6,55.0,7.935945103353701,5.92,5.96,3.72,131.25350400000002,1.5967741935483868,Medium,0,2795.0,Premium Segment
0.72,Good,F,VS1,60.7,60.0,7.935945103353701,5.74,5.72,3.48,114.258144,1.6465517241379313,Medium,2,2795.0,Luxury Segment
0.72,Premium,D,SI2,62.0,60.0,7.935945103353701,5.73,5.69,3.54,115.417098,1.6129943502824862,Medium,3,2795.0,Budget Segment
0.72,Premium,I,IF,63.0,57.0,7.935945103353701,5.72,5.7,3.6,117.3744,1.586111111111111,Medium,0,2795.0,Premium Segment
0.72,Premium,G,VS2,62.9,57.0,7.935945103353701,5.73,5.65,3.58,115.90071000000002,1.589385474860335,Medium,0,2795.0,Premium Segment
0.73,Good,E,SI1,63.2,58.0,7.936302693201959,5.7,5.76,3.62,118.85184,1.5828729281767957,Medium,0,2795.999999999999,Premium Segment
0.81,Very Good,H,SI2,61.3,59.0,7.936660155225426,5.94,6.01,3.66,130.659804,1.6325136612021856,Medium,2,2796.999999999999,Luxury Segment
0.81,Very Good,E,SI1,60.3,60.0,7.936660155225426,6.07,6.1,3.67,135.88909,1.6580381471389647,Medium,2,2796.999999999999,Luxury Segment
0.71,Premium,D,SI1,62.7,60.0,7.936660155225426,5.67,5.71,3.57,115.581249,1.5938375350140055,Medium,0,2796.999999999999,Premium Segment
0.71,Premium,D,SI1,61.3,58.0,7.936660155225426,5.73,5.75,3.52,115.97520000000002,1.6306818181818183,Medium,3,2796.999999999999,Budget Segment
0.71,Premium,D,SI1,61.6,60.0,7.936660155225426,5.74,5.69,3.52,114.965312,1.6235795454545454,Medium,3,2796.999999999999,Budget Segment
0.57,Ideal,F,VVS2,61.9,55.0,7.936660155225426,5.34,5.35,3.31,94.56339,1.6148036253776434,Medium,1,2796.999999999999,Mid-Range Segment
0.51,Ideal,D,VVS1,61.7,56.0,7.936660155225426,5.12,5.16,3.17,83.748864,1.6214511041009465,Medium,1,2796.999999999999,Mid-Range Segment
0.72,Ideal,G,VS2,61.9,58.0,7.936660155225426,5.72,5.75,3.55,116.7595,1.6154929577464787,Medium,0,2796.999999999999,Premium Segment
0.74,Ideal,H,VS1,61.8,58.0,7.936660155225426,5.77,5.81,3.58,120.014846,1.6173184357541897,Medium,0,2796.999999999999,Premium Segment
0.74,Ideal,H,VS1,61.6,56.0,7.936660155225426,5.81,5.82,3.58,121.054836,1.6243016759776534,Medium,0,2796.999999999999,Premium Segment
0.8,Premium,F,SI2,61.0,57.0,7.936660155225426,6.03,6.01,3.67,133.00190099999998,1.6403269754768393,Medium,2,2796.999999999999,Luxury Segment
0.8,Very Good,H,VS2,63.4,60.0,7.936660155225426,5.92,5.82,3.72,128.170368,1.5779569892473118,Medium,0,2796.999999999999,Premium Segment
0.77,Ideal,I,VS1,61.5,59.0,7.937017489515454,5.87,5.91,3.62,125.58395400000002,1.62707182320442,Medium,2,2798.0000000000014,Luxury Segment
0.82,Ideal,F,SI2,62.4,54.0,7.937374696163295,5.97,6.02,3.74,134.413356,1.602941176470588,Medium,1,2798.9999999999995,Mid-Range Segment
0.78,Ideal,D,SI1,61.9,57.0,7.937374696163295,5.91,5.86,3.64,126.062664,1.6167582417582416,Medium,0,2798.9999999999995,Premium Segment
0.6,Very Good,G,IF,61.6,56.0,7.937731775260109,5.43,5.46,3.35,99.32013,1.6253731343283582,Medium,1,2800.000000000001,Mid-Range Segment
0.9,Good,I,SI2,62.2,59.0,7.937731775260109,6.07,6.11,3.79,140.562383,1.6068601583113455,Medium,0,2800.000000000001,Premium Segment
0.7,Premium,E,VS1,62.2,58.0,7.937731775260109,5.6,5.66,3.5,110.936,1.6085714285714283,Medium,0,2800.000000000001,Premium Segment
0.9,Very Good,I,SI2,61.3,56.0,7.937731775260109,6.17,6.23,3.8,146.06858,1.6315789473684212,Medium,0,2800.000000000001,Premium Segment
0.83,Ideal,G,SI1,62.3,57.0,7.937731775260109,5.99,6.08,3.76,136.936192,1.6050531914893618,Medium,0,2800.000000000001,Premium Segment
0.83,Ideal,G,SI1,61.8,57.0,7.937731775260109,6.03,6.07,3.74,136.891854,1.6176470588235294,Medium,0,2800.000000000001,Premium Segment
0.83,Very Good,H,SI1,62.5,59.0,7.937731775260109,5.95,6.02,3.74,133.96305999999998,1.6002673796791442,Medium,0,2800.000000000001,Premium Segment
0.74,Premium,G,VS1,62.9,60.0,7.937731775260109,5.74,5.68,3.59,117.045488,1.5905292479108637,Medium,0,2800.000000000001,Premium Segment
0.79,Ideal,I,VS1,61.8,59.0,7.937731775260109,5.92,5.95,3.67,129.27208000000002,1.61716621253406,Medium,0,2800.000000000001,Premium Segment
0.61,Ideal,G,IF,62.3,56.0,7.937731775260109,5.43,5.45,3.39,100.321965,1.6047197640117992,Medium,1,2800.000000000001,Mid-Range Segment
0.96,Ideal,F,I1,60.7,55.0,7.938088726896952,6.37,6.41,3.88,158.426996,1.6469072164948455,Medium,0,2800.999999999999,Premium Segment
0.73,Ideal,F,VS2,62.5,55.0,7.938088726896952,5.8,5.76,3.61,120.60288,1.601108033240997,Medium,1,2800.999999999999,Mid-Range Segment
0.73,Premium,F,VS2,62.7,58.0,7.938088726896952,5.76,5.7,3.59,117.86688,1.596100278551532,Medium,0,2800.999999999999,Premium Segment
0.75,Ideal,H,SI1,60.4,57.0,7.938088726896952,5.93,5.96,3.59,126.88065199999998,1.6559888579387188,Medium,2,2800.999999999999,Luxury Segment
0.71,Premium,F,VS2,62.1,58.0,7.938088726896952,5.7,5.67,3.53,114.08607,1.6104815864022666,Medium,0,2800.999999999999,Premium Segment
0.71,Good,F,VS2,63.8,58.0,7.938088726896952,5.64,5.61,3.59,113.589036,1.5668523676880224,Medium,0,2800.999999999999,Premium Segment
0.71,Premium,F,VS2,62.8,57.0,7.938088726896952,5.69,5.64,3.56,114.246096,1.5912921348314606,Medium,0,2800.999999999999,Premium Segment
1.04,Premium,G,I1,62.2,58.0,7.938088726896952,6.46,6.41,4.0,165.6344,1.60875,Medium,0,2800.999999999999,Premium Segment
1.0,Premium,J,SI2,62.3,58.0,7.938088726896952,6.45,6.34,3.98,162.75414,1.6067839195979898,Medium,0,2800.999999999999,Premium Segment
0.87,Very Good,G,SI2,59.9,58.0,7.938445551164788,6.19,6.23,3.72,143.45696400000003,1.6693548387096775,Medium,2,2802.0,Luxury Segment
0.53,Ideal,F,IF,61.9,54.0,7.938445551164788,5.22,5.25,3.24,88.7922,1.6157407407407405,Medium,1,2802.0,Mid-Range Segment
0.72,Premium,E,VS2,63.0,55.0,7.938445551164788,5.79,5.61,3.59,116.610021,1.5877437325905293,Medium,1,2802.0,Mid-Range Segment
0.72,Premium,F,VS1,62.4,58.0,7.938445551164788,5.83,5.7,3.6,119.6316,1.601388888888889,Medium,0,2802.0,Premium Segment
0.7,Very Good,F,VS2,62.9,58.0,7.938802248154481,5.63,5.65,3.55,112.923725,1.5887323943661975,Medium,0,2803.0000000000005,Premium Segment
0.74,Very Good,E,SI1,63.5,56.0,7.938802248154481,5.74,5.79,3.66,121.638636,1.575136612021858,Medium,0,2803.0000000000005,Premium Segment
0.71,Ideal,G,VS2,61.3,56.0,7.938802248154481,5.75,5.71,3.51,115.242075,1.632478632478633,Medium,1,2803.0000000000005,Mid-Range Segment
0.73,Ideal,E,SI1,60.6,54.0,7.938802248154481,5.84,5.89,3.55,122.11148,1.6521126760563385,Medium,1,2803.0000000000005,Mid-Range Segment
0.71,Premium,F,VS2,62.6,58.0,7.938802248154481,5.7,5.67,3.56,115.05564,1.5969101123595506,Medium,0,2803.0000000000005,Premium Segment
0.71,Premium,G,VS1,62.4,61.0,7.938802248154481,5.7,5.65,3.54,114.00570000000002,1.6031073446327686,Medium,3,2803.0000000000005,Budget Segment
0.77,Premium,G,VS2,61.3,57.0,7.938802248154481,5.93,5.88,3.62,126.223608,1.6312154696132597,Medium,0,2803.0000000000005,Premium Segment
0.71,Premium,G,VS2,59.9,60.0,7.938802248154481,5.81,5.77,3.47,116.327239,1.668587896253602,Medium,2,2803.0000000000005,Luxury Segment
0.78,Premium,G,VS2,60.8,58.0,7.938802248154481,6.03,5.95,3.64,130.59774000000002,1.6456043956043955,Medium,2,2803.0000000000005,Luxury Segment
0.71,Very Good,G,VS1,63.5,55.0,7.938802248154481,5.66,5.64,3.59,114.601416,1.5738161559888582,Medium,0,2803.0000000000005,Premium Segment
0.91,Ideal,D,SI2,62.2,57.0,7.938802248154481,6.21,6.15,3.85,147.03727500000002,1.605194805194805,Medium,0,2803.0000000000005,Premium Segment
0.71,Very Good,E,VS2,63.8,58.0,7.9391588179567965,5.62,5.66,3.6,114.51312,1.5666666666666669,Medium,0,2803.9999999999995,Premium Segment
0.71,Very Good,E,VS2,64.0,57.0,7.9391588179567965,5.66,5.68,3.63,116.700144,1.5619834710743803,Medium,0,2803.9999999999995,Premium Segment
0.8,Very Good,E,SI2,62.5,56.0,7.9391588179567965,5.88,5.96,3.7,129.66576,1.6,Medium,0,2803.9999999999995,Premium Segment
0.7,Very Good,D,SI1,62.3,58.0,7.9391588179567965,5.69,5.73,3.56,116.069172,1.6039325842696632,Medium,0,2803.9999999999995,Premium Segment
0.72,Ideal,F,VS1,61.7,57.0,7.9391588179567965,5.74,5.77,3.55,117.57528999999998,1.6211267605633803,Medium,0,2803.9999999999995,Premium Segment
0.72,Very Good,F,VS1,62.2,58.0,7.9391588179567965,5.75,5.7,3.56,116.679,1.6081460674157302,Medium,0,2803.9999999999995,Premium Segment
0.82,Ideal,H,VS2,61.5,56.0,7.9391588179567965,6.01,6.08,3.72,135.931776,1.625,Medium,0,2803.9999999999995,Premium Segment
0.7,Ideal,D,SI1,61.0,59.0,7.9391588179567965,5.68,5.7,3.47,112.34472,1.6397694524495674,Medium,2,2803.9999999999995,Luxury Segment
0.72,Ideal,D,SI1,62.2,56.0,7.9391588179567965,5.74,5.77,3.58,118.568884,1.6075418994413406,Medium,0,2803.9999999999995,Premium Segment
0.72,Ideal,D,SI1,61.5,54.0,7.9391588179567965,5.77,5.8,3.56,119.13895999999998,1.625,Medium,1,2803.9999999999995,Mid-Range Segment
0.74,Premium,F,VS2,61.7,58.0,7.939515260662406,5.85,5.78,3.59,121.38867,1.6197771587743732,Medium,0,2805.0000000000005,Premium Segment
0.74,Premium,F,VS2,61.9,56.0,7.939515260662406,5.8,5.77,3.58,119.80827999999998,1.6159217877094971,Medium,0,2805.0000000000005,Premium Segment
0.73,Ideal,E,SI2,61.8,58.0,7.939515260662406,5.77,5.81,3.58,120.014846,1.6173184357541897,Medium,0,2805.0000000000005,Premium Segment
0.73,Premium,F,VS2,62.5,57.0,7.939515260662406,5.75,5.7,3.58,117.3345,1.599162011173184,Medium,0,2805.0000000000005,Premium Segment
0.72,Ideal,G,VS2,62.8,56.0,7.939515260662406,5.74,5.7,3.59,117.45762,1.593314763231198,Medium,0,2805.0000000000005,Premium Segment
0.82,Good,G,VS2,64.0,57.0,7.939515260662406,5.92,5.89,3.78,131.80406399999998,1.562169312169312,Medium,0,2805.0000000000005,Premium Segment
0.81,Very Good,G,SI1,62.5,60.0,7.939871576361883,5.89,5.94,3.69,129.10055400000002,1.6029810298102982,Medium,0,2806.000000000001,Premium Segment
0.75,Very Good,H,VVS1,60.6,58.0,7.939871576361883,5.85,5.9,3.56,122.8734,1.6502808988764044,Medium,2,2806.000000000001,Luxury Segment
0.7,Ideal,F,SI1,61.6,55.0,7.939871576361883,5.72,5.74,3.53,115.89978399999998,1.623229461756374,Medium,1,2806.000000000001,Mid-Range Segment
0.71,Very Good,F,VS1,62.2,58.0,7.940227765145702,5.66,5.72,3.54,114.608208,1.6073446327683614,Medium,0,2806.9999999999995,Premium Segment
0.71,Very Good,F,VS1,60.0,57.0,7.940227765145702,5.84,5.9,3.52,121.28512,1.6676136363636365,Medium,2,2806.9999999999995,Luxury Segment
0.93,Premium,J,SI2,61.9,57.0,7.940227765145702,6.21,6.19,3.84,147.609216,1.6145833333333337,Medium,0,2806.9999999999995,Premium Segment
0.8,Very Good,H,VS2,62.8,57.0,7.940583827104244,5.87,5.91,3.7,128.35929000000002,1.591891891891892,Medium,0,2808.000000000001,Premium Segment
